Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00     1258     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<GraphNode*> >::~new_allocator()
  0.00      0.29     0.00     1258     0.00     0.00  std::allocator<std::_Rb_tree_node<GraphNode*> >::~allocator()
  0.00      0.29     0.00     1258     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_Rb_tree_impl<std::less<GraphNode*>, false>::_M_initialize()
  0.00      0.29     0.00     1258     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_Rb_tree_impl<std::less<GraphNode*>, false>::~_Rb_tree_impl()
  0.00      0.29     0.00     1258     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::~_Rb_tree()
  0.00      0.29     0.00     1257     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::~set()
  0.00      0.29     0.00     1204     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::end() const
  0.00      0.29     0.00     1204     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::end() const
  0.00      0.29     0.00     1092     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00     1092     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00     1051     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_end()
  0.00      0.29     0.00      927     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_leftmost()
  0.00      0.29     0.00      927     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_rightmost()
  0.00      0.29     0.00      907     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_root() const
  0.00      0.29     0.00      885     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_begin() const
  0.00      0.29     0.00      885     0.00     0.00  std::_Rb_tree_node_base::_S_maximum(std::_Rb_tree_node_base*)
  0.00      0.29     0.00      885     0.00     0.00  std::_Rb_tree_node_base::_S_minimum(std::_Rb_tree_node_base*)
  0.00      0.29     0.00      885     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_maximum(std::_Rb_tree_node_base*)
  0.00      0.29     0.00      885     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_S_minimum(std::_Rb_tree_node_base*)
  0.00      0.29     0.00      885     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_M_copy(std::_Rb_tree_node<GraphNode*> const*, std::_Rb_tree_node<GraphNode*>*)
  0.00      0.29     0.00      866     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<GraphNode*> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<GraphNode*> > const&)
