Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00      729     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.01     0.00      729     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.01     0.00      630     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::_M_erase_at_end(Course**)
  0.00      0.01     0.00      630     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::clear()
  0.00      0.01     0.00      610     0.00     0.00  Course* std::__addressof<Course>(Course&)
  0.00      0.01     0.00      553     0.00     0.00  std::_Vector_base<Course*, std::allocator<Course*> >::_M_allocate(unsigned long)
  0.00      0.01     0.00      543     0.00     0.00  __gnu_cxx::new_allocator<Course*>::deallocate(Course**, unsigned long)
  0.00      0.01     0.00      543     0.00     0.00  __gnu_cxx::new_allocator<Course*>::allocate(unsigned long, void const*)
  0.00      0.01     0.00      543     0.00     0.00  __gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >::difference_type __gnu_cxx::operator-<Course**, std::vector<Course*, std::allocator<Course*> > >(__gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > > const&, __gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > > const&)
  0.00      0.01     0.00      543     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::_M_check_len(unsigned long, char const*) const
  0.00      0.01     0.00      543     0.00     0.00  void std::vector<Course*, std::allocator<Course*> >::_M_insert_aux<Course* const&>(__gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >, Course* const&)
  0.00      0.01     0.00      543     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::end()
  0.00      0.01     0.00      543     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::begin()
  0.00      0.01     0.00      543     0.00     0.00  Course* const& std::forward<Course* const&>(std::remove_reference<Course* const&>::type&)
  0.00      0.01     0.00      535     0.00     0.00  std::vector<Department, std::allocator<Department> >::operator[](unsigned long)
  0.00      0.01     0.00      488     0.00     0.00  __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >::operator+(long const&) const
  0.00      0.01     0.00      488     0.00     0.00  std::vector<Department, std::allocator<Department> >::size() const
  0.00      0.01     0.00      486     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
